Real,User,Sys,Algorithm,Dataset,Iteration,Unvisited
127.88,124.45,3.31,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,21,26562278
155.77,151.93,3.69,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,21,26562278
127.57,114.80,4.57,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,21,26562278
165.16,157.23,4.82,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,21,26562278
135.56,120.49,4.86,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,21,26562278
97.00,93.66,3.23,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,21,26562278
104.25,100.84,3.32,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,21,26562278
136.80,133.33,3.35,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,22,26562278
127.98,124.41,3.46,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,22,26562278
155.11,151.44,3.53,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,22,26562278
121.44,114.94,3.75,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,22,26562278
160.73,156.40,4.19,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,22,26562278
130.89,120.85,4.39,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,22,26562278
97.86,94.45,3.31,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,22,26562278
104.16,100.63,3.43,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,22,26562278
136.81,133.43,3.26,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,23,26562278
127.08,123.53,3.42,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,23,26562278
158.46,154.66,3.66,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,23,26562278
122.00,114.99,3.82,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,23,26562278
161.53,157.09,4.29,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,23,26562278
131.45,120.59,4.39,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,23,26562278
102.36,93.55,4.04,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,23,26562278
107.60,102.02,3.50,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,23,26562278
138.05,133.09,3.63,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,24,26562278
127.00,123.56,3.32,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,24,26562278
155.55,151.51,3.68,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,24,26562278
127.10,114.90,4.36,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,24,26562278
163.39,156.86,4.54,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,24,26562278
134.96,120.70,4.77,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,24,26562278
100.20,93.85,3.67,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,24,26562278
106.11,101.46,3.52,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,24,26562278
136.45,132.96,3.37,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,25,26562278
126.90,123.43,3.35,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,25,26562278
157.29,153.58,3.58,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,25,26562278
126.74,115.23,4.29,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,25,26562278
163.35,157.14,4.43,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,25,26562278
134.68,120.44,4.90,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,25,26562278
99.19,93.42,3.65,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,25,26562278
105.54,100.76,3.68,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,25,26562278
228.04,132.47,14.37,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,1,26562278
125.28,121.85,3.31,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,1,26562278
156.07,152.27,3.66,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,1,26562278
124.46,113.63,4.03,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,1,26562278
164.28,157.97,4.48,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,1,26562278
135.17,120.88,4.71,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,1,26562278
102.56,96.81,3.51,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,1,26562278
108.82,104.41,3.55,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,1,26562278
135.13,131.75,3.26,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,2,26562278
131.83,122.88,3.87,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,2,26562278
152.76,149.00,3.63,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,2,26562278
124.79,113.23,4.36,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,2,26562278
163.52,157.27,4.46,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,2,26562278
136.24,121.31,4.63,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,2,26562278
103.19,96.58,3.69,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,2,26562278
109.19,104.58,3.29,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,2,26562278
134.89,131.37,3.38,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,3,26562278
129.60,121.68,3.96,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,3,26562278
155.94,148.66,4.16,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,3,26562278
127.10,113.49,4.49,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,3,26562278
165.15,156.94,4.80,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,3,26562278
136.18,121.08,4.80,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,3,26562278
104.94,97.68,3.76,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,3,26562278
108.95,104.09,3.33,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,3,26562278
134.63,131.19,3.31,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,4,26562278
125.01,121.64,3.25,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,4,26562278
152.73,149.11,3.48,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,4,26562278
125.35,113.42,4.22,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,4,26562278
163.78,157.01,4.61,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,4,26562278
135.86,120.87,4.84,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,4,26562278
103.16,97.13,3.40,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,4,26562278
108.04,103.85,3.37,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,4,26562278
134.38,130.94,3.32,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,5,26562278
125.32,122.07,3.14,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,5,26562278
152.79,149.17,3.48,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,5,26562278
125.00,113.59,4.41,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,5,26562278
167.42,157.24,5.14,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,5,26562278
139.43,121.05,5.16,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,5,26562278
106.95,97.15,4.21,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,5,26562278
112.14,104.26,3.93,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,5,26562278
137.05,131.06,3.85,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,6,26562278
127.18,121.35,3.71,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,6,26562278
155.44,149.17,4.06,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,6,26562278
127.91,113.52,4.60,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,6,26562278
166.98,157.04,4.96,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,6,26562278
138.99,120.77,5.35,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,6,26562278
106.24,96.49,4.08,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,6,26562278
111.59,103.66,3.96,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,6,26562278
136.95,131.17,3.65,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,7,26562278
128.39,122.49,3.70,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,7,26562278
159.60,153.54,3.94,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,7,26562278
127.89,113.69,4.48,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,7,26562278
167.51,158.00,5.04,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,7,26562278
142.18,121.20,5.42,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,7,26562278
108.74,97.27,4.28,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,7,26562278
112.71,103.92,3.94,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,7,26562278
137.74,130.99,3.71,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,8,26562278
128.41,121.60,3.71,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,8,26562278
156.22,149.12,3.94,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,8,26562278
128.41,113.60,4.49,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,8,26562278
167.12,157.14,4.90,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,8,26562278
138.90,121.43,5.24,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,8,26562278
109.44,96.96,4.42,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,8,26562278
115.37,103.94,4.06,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,8,26562278
141.10,131.02,4.24,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,9,26562278
131.20,121.18,4.12,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,9,26562278
159.36,149.23,4.36,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,9,26562278
130.93,113.07,4.99,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,9,26562278
170.80,157.77,5.31,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,9,26562278
143.28,120.95,5.65,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,9,26562278
110.50,96.44,4.67,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,9,26562278
115.41,103.79,4.26,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,9,26562278
141.08,131.10,4.14,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,10,26562278
131.23,121.23,4.19,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,10,26562278
162.07,152.07,4.38,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,10,26562278
131.46,113.37,4.98,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,10,26562278
170.43,157.30,5.34,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,10,26562278
142.30,120.78,5.70,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,10,26562278
109.45,96.35,4.54,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,10,26562278
114.79,103.97,4.20,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,10,26562278
140.90,131.26,4.08,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,11,26562278
132.74,122.68,4.28,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,11,26562278
159.65,149.64,4.32,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,11,26562278
131.66,113.36,5.07,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,11,26562278
170.35,157.15,5.52,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,11,26562278
141.80,121.05,5.44,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,11,26562278
109.90,97.37,4.44,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,11,26562278
114.68,104.02,4.06,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,11,26562278
140.41,131.47,3.94,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,12,26562278
129.49,121.97,3.75,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,12,26562278
155.63,148.86,4.12,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,12,26562278
127.98,113.33,4.60,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,12,26562278
166.76,156.74,5.18,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,12,26562278
138.45,120.74,5.25,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,12,26562278
106.02,96.47,4.22,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,12,26562278
110.62,103.89,3.73,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,12,26562278
136.34,130.98,3.65,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,13,26562278
126.47,121.71,3.47,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,13,26562278
154.60,149.51,3.85,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,13,26562278
127.16,113.46,4.52,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,13,26562278
166.19,157.33,4.82,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,13,26562278
138.86,121.54,5.12,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,13,26562278
105.63,96.33,4.06,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,13,26562278
111.68,103.78,3.94,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,13,26562278
137.01,131.05,3.73,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,14,26562278
127.65,121.77,3.75,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,14,26562278
155.94,149.29,3.96,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,14,26562278
128.53,113.40,4.75,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,14,26562278
167.56,157.24,5.02,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,14,26562278
139.53,121.38,5.17,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,14,26562278
107.04,97.18,4.34,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,14,26562278
111.77,103.89,4.08,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,14,26562278
136.76,130.96,3.58,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,15,26562278
127.20,121.34,3.63,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,15,26562278
155.54,149.06,4.08,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,15,26562278
128.39,113.46,4.84,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,15,26562278
164.07,157.54,4.24,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,15,26562278
132.34,120.86,4.26,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,15,26562278
99.85,96.46,3.29,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,15,26562278
107.36,103.94,3.32,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,15,26562278
134.77,131.41,3.23,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,16,26562278
125.08,121.65,3.31,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,16,26562278
153.02,149.39,3.49,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,16,26562278
122.17,113.35,4.02,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,16,26562278
161.19,156.98,4.08,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,16,26562278
132.52,120.71,4.47,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,16,26562278
99.78,96.42,3.25,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,16,26562278
108.30,105.00,3.20,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,16,26562278
136.08,132.83,3.12,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,17,26562278
125.98,122.59,3.27,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,17,26562278
153.06,149.44,3.49,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,17,26562278
123.23,113.18,4.09,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,17,26562278
161.03,156.54,4.35,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,17,26562278
133.71,120.96,4.45,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,17,26562278
101.59,97.37,3.43,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,17,26562278
107.33,103.90,3.33,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,17,26562278
134.55,131.13,3.29,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,18,26562278
125.03,121.62,3.29,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,18,26562278
156.22,152.55,3.53,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,18,26562278
123.13,113.26,4.15,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,18,26562278
162.18,157.41,4.30,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,18,26562278
134.05,120.95,4.68,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,18,26562278
100.90,96.45,3.60,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,18,26562278
112.37,104.97,3.91,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,18,26562278
137.32,132.41,3.62,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,19,26562278
126.71,121.39,3.53,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,19,26562278
154.21,149.31,3.84,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,19,26562278
126.42,113.36,4.49,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,19,26562278
167.81,159.28,4.94,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,19,26562278
137.28,121.06,5.06,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,19,26562278
104.47,96.57,4.09,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,19,26562278
119.15,113.32,3.63,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,19,26562278
146.88,137.23,4.23,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,20,26562278
135.14,128.08,3.96,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,20,26562278
180.37,170.60,4.62,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,20,26562278
154.49,135.94,4.68,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,20,26562278
196.78,182.14,5.48,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,20,26562278
159.22,138.59,5.01,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,20,26562278
121.88,109.32,4.94,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,20,26562278
144.21,122.26,4.53,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,20,26562278
169.43,148.67,4.30,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,21,26562278
153.20,132.08,5.57,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,21,26562278
174.48,160.85,4.97,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,21,26562278
145.07,123.37,5.65,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,21,26562278
199.42,183.83,6.26,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,21,26562278
158.83,132.73,5.71,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,21,26562278
120.10,104.87,5.09,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,21,26562278
132.08,117.44,4.78,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,21,26562278
158.37,141.52,5.17,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,22,26562278
144.26,130.22,4.86,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,22,26562278
175.45,160.56,5.22,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,22,26562278
146.69,121.74,6.07,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,22,26562278
190.32,170.78,6.65,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,22,26562278
157.97,131.99,6.64,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,22,26562278
121.21,104.19,5.11,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,22,26562278
127.51,112.50,4.89,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,22,26562278
155.13,141.41,4.77,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,23,26562278
145.29,132.53,4.59,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,23,26562278
174.38,161.06,4.84,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,23,26562278
143.35,121.59,5.80,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,23,26562278
188.90,171.70,6.07,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,23,26562278
156.61,131.83,6.57,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,23,26562278
119.98,103.46,5.37,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,23,26562278
126.44,111.82,4.96,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,23,26562278
153.73,140.58,4.83,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,24,26562278
145.77,132.62,4.71,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,24,26562278
174.73,160.76,5.11,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,24,26562278
145.11,121.84,5.98,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,24,26562278
189.24,171.45,6.32,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,24,26562278
157.16,131.74,6.40,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,24,26562278
121.91,104.11,5.39,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,24,26562278
128.34,112.19,5.20,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,24,26562278
152.52,140.80,4.69,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,25,26562278
142.56,131.18,4.48,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,25,26562278
176.28,164.60,4.89,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,25,26562278
143.14,121.72,5.89,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,25,26562278
185.98,169.26,6.90,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,25,26562278
155.90,132.39,6.27,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,25,26562278
122.36,103.82,5.52,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,25,26562278
127.61,111.96,5.06,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-5.gr,25,26562278
